STREAM=27,1,1,PRF,ET,0.05,sec,T,0.45,sec,P,0,psig,,,
STREAM=27,1,1,PRF,ET,0.1,sec,T,0.4,sec,P,19.491,psig,,,
STREAM=27,1,1,FGN,ET,0.15,sec,T,2,sec,P,48.99,psig,,,
STREAM=27,1,1,FGN,ET,0.2,sec,T,1.95,sec,P,49.29,psig,,,
STREAM=27,1,1,FGN,ET,0.25,sec,T,1.9,sec,P,49.424,psig,,,
STREAM=27,1,1,FGN,ET,0.3,sec,T,1.85,sec,P,49.5,psig,,,
STREAM=27,1,1,FGN,ET,0.35,sec,T,1.8,sec,P,49.545,psig,,,
STREAM=27,1,1,FGN,ET,0.4,sec,T,1.75,sec,P,49.579,psig,,,
STREAM=27,1,1,FGN,ET,0.45,sec,T,1.7,sec,P,49.604,psig,,,
STREAM=27,1,1,FGN,ET,0.5,sec,T,1.65,sec,P,49.623,psig,,,
STREAM=27,1,1,FGN,ET,0.55,sec,T,1.6,sec,P,49.639,psig,,,
STREAM=27,1,1,FGN,ET,0.6,sec,T,1.55,sec,P,49.652,psig,,,
STREAM=27,1,1,FGN,ET,0.65,sec,T,1.5,sec,P,49.661,psig,,,
STREAM=27,1,1,FGN,ET,0.7,sec,T,1.45,sec,P,49.669,psig,,,
STREAM=27,1,1,FGN,ET,0.75,sec,T,1.4,sec,P,49.675,psig,,,
STREAM=27,1,1,FGN,ET,0.8,sec,T,1.35,sec,P,49.681,psig,,,
STREAM=27,1,1,FGN,ET,0.85,sec,T,1.3,sec,P,49.685,psig,,,
STREAM=27,1,1,FGN,ET,0.9,sec,T,1.25,sec,P,49.689,psig,,,
STREAM=27,1,1,FGN,ET,0.95,sec,T,1.2,sec,P,49.693,psig,,,
STREAM=27,1,1,FGN,ET,1,sec,T,1.15,sec,P,49.696,psig,,,
STREAM=27,1,1,FGN,ET,1.05,sec,T,1.1,sec,P,49.699,psig,,,
STREAM=27,1,1,FGN,ET,1.1,sec,T,1.05,sec,P,49.701,psig,,,
STREAM=27,1,1,FGN,ET,1.15,sec,T,1,sec,P,49.703,psig,,,
STREAM=27,1,1,FGN,ET,1.2,sec,T,0.95,sec,P,49.705,psig,,,
STREAM=27,1,1,FGN,ET,1.25,sec,T,0.9,sec,P,49.707,psig,,,
STREAM=27,1,1,FGN,ET,1.3,sec,T,0.85,sec,P,49.708,psig,,,
STREAM=27,1,1,FGN,ET,1.35,sec,T,0.8,sec,P,49.71,psig,,,
STREAM=27,1,1,FGN,ET,1.4,sec,T,0.75,sec,P,49.711,psig,,,
STREAM=27,1,1,FGN,ET,1.45,sec,T,0.7,sec,P,49.712,psig,,,
STREAM=27,1,1,FGN,ET,1.5,sec,T,0.65,sec,P,49.713,psig,,,
STREAM=27,1,1,FGN,ET,1.55,sec,T,0.6,sec,P,49.714,psig,,,
